,Temp-int,Press-int,Humid-int,Temp-ext,Press-ext,Humid-ext,TGS20,TGS02,SGP,SpA410,SpB435,SpC460,SpD485,SpE510,SpF535,SpG560,SpH585,SpR610,SpI645,SpS680,SpJ705,SpT730,SpU760,SpV810,SpW860,SpK900,SpL940
15757,19.823164648678894,1002.6896198557248,71.76,19.56177239647705,1002.8759491530826,61.80240436012848,622.0,2571.544309911926,112.0,17.919232980859775,5.776629845698559,1.5805414915084839,1.6251473426818848,5.904892444610596,13.024471282958984,3.148472547531128,2.556962728500366,5.877471754111438e-39,1.4288766384124756,0.9708853363990784,0.7058320641517639,3.857783794403076,0.922635555267334,2.550989686412304,8.623065948486328,2.6577043533325195,0.844294548034668
22044,12.283292373053293,985.6765275406249,54.85,11.643566737474401,986.3087224559937,52.58094597410344,612.0823093263324,2684.0,115.0,1.1673023194568142,1.0007752180099487,0.7902707457542419,0.8125736713409424,4.217780113220215,7.5976080894470215,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,0.009682760284016035,5.877471754111438e-39,5.877471754111438e-39,0.021683221666111974,0.7185888290405273,2.6577043533325195,0.844294548034668
18783,19.239910474156748,1004.4953989856184,72.69911509003748,19.231680294081794,1004.7976112605246,64.48628906981588,583.7787725093694,2469.238873947531,113.0,17.041963577270508,5.048156012566626,1.5805414915084839,1.6251473426818848,6.71112481968762,13.024471282958984,3.148472547531128,2.556962728500366,5.877471754111438e-39,1.0716575384140015,0.9708853363990784,0.7058320641517639,3.857783794403076,0.922635555267334,2.370922088623047,7.904477119445801,2.6577043533325195,0.844294548034668
21669,10.453634861098408,992.6463279510871,51.442730277803186,9.841817430549204,992.8808715274602,41.30273854176194,438.8182569450796,2260.8182569450796,114.0,5.783896511167406,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,8.68298053741455,1.3493454456329346,1.278481364250183,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,0.964445948600769,5.877471754111438e-39,0.790307343006134,2.8743553161621094,2.6577043533325195,0.844294548034668
18650,18.18663655044731,1004.1739819302684,72.37954656055231,17.36016504126801,1004.4348558009102,69.16599373758075,542.6537525686505,2342.3915913761184,112.0,12.497440338134766,4.003100872039795,1.5805414915084839,1.0597620859324728,5.904892444610596,13.024471282958984,2.2489089965820312,1.8342817031778706,5.877471754111438e-39,0.8231059459973871,5.877471754111438e-39,0.7058320641517639,2.8933379650115967,0.922635555267334,1.8210296056452489,5.748710632324219,2.6577043533325195,0.844294548034668
19382,19.185806709096404,1002.1503226836386,71.6079033545482,18.866452076373527,1002.2648386581807,62.35484025457842,606.4515974542157,2589.7580670909642,112.0,18.1780948638916,6.0046515464782715,1.5805414915084839,1.6251473426818848,6.748448371887207,13.024471282958984,3.148472547531128,2.8800210350852957,5.877471754111438e-39,1.4288766384124756,0.9708853363990784,0.7912140736474738,3.857783794403076,0.922635555267334,3.161229372024536,8.623065948486328,2.6577043533325195,0.844294548034668
5553,18.24,981.41,53.76,17.65,981.64,38.73,587.0,2568.0,113.0,9.0890474319458,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,9.768353462219238,1.799127221107483,1.7046418190002441,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,0.922635555267334,1.580614686012268,5.030121803283691,2.1261634826660156,0.844294548034668
7220,21.57,1012.45,58.13,22.2,1012.65,36.41,1506.0,3547.0,109.0,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,5.877471754111438e-39,2.530668258666992,4.341490268707275,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,3.1892452239990234,1.688589096069336
18174,20.872336235122383,980.42,57.34,21.908936137629016,980.7087818093188,31.072636673842528,714.6599902506634,2682.705466953701,110.0,8.022117820417868,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,8.68298053741455,1.799127221107483,1.7046418190002441,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.37441198315219315,1.928891897201538,0.922635555267334,1.580614686012268,4.355301885001284,2.1261634826660156,0.844294548034668
22980,10.440975875641197,992.827549409608,51.441463813461795,9.830487937820598,993.0524287878139,41.22000545064453,455.80482487176073,2329.585525384718,114.0,5.680654525756836,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,8.630021110734692,1.3493454456329346,1.278481364250183,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,0.964445948600769,0.8776166770629804,0.790307343006134,2.8743553161621094,2.6577043533325195,0.844294548034668
11434,12.20437684808781,990.9017203685889,50.98723878746085,11.798652969341724,991.2245151567394,48.18676472269633,343.71716362382557,1767.4242545642617,113.85858181191279,11.686462937726317,2.0015504360198975,1.5805414915084839,1.6251473426818848,5.904892444610596,10.85372543334961,2.698690891265869,2.1308023929595947,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.7058320641517639,1.928891897201538,0.922635555267334,2.144740901389165,6.467299461364746,2.1261634826660156,0.844294548034668
11091,12.236926178991013,999.040931827156,49.877732956789,11.712392092569015,999.383727308624,43.71853973458699,324.22670432109993,1614.9068172843997,115.31988703670021,11.361309051513672,2.0015504360198975,1.5805414915084839,1.6251473426818848,5.904892444610596,11.939098358154297,2.698690891265869,2.1308023929595947,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.7058320641517639,1.928891897201538,0.922635555267334,2.191755985453921,7.185888290405273,2.1261634826660156,0.844294548034668
5859,10.52,990.09,51.65,9.95,990.42,44.01,448.0,2362.0,114.0,6.81678581237793,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,7.5976080894470215,1.3493454456329346,1.278481364250183,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,0.964445948600769,0.922635555267334,1.580614686012268,2.8743553161621094,2.6577043533325195,0.844294548034668
11129,17.5243533587016,1003.5137644275322,70.63811778623386,17.256235572467734,1003.5649422898709,61.2412932825968,521.058893116933,1539.376442753227,111.0,10.93362084145278,3.0023257732391357,1.5805414915084839,0.8125736713409424,5.904892444610596,13.024471282958984,2.2489089965820312,1.7046418190002441,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.7058320641517639,2.8933379650115967,0.922635555267334,1.580614686012268,5.748710632324219,2.6577043533325195,0.844294548034668
20436,17.546913626249705,978.6963579671879,73.41746928531153,17.120370439374554,979.0998147803127,90.79376489156598,1060.6913626249705,3106.6728406562424,115.0,10.596874372716645,4.330513874613036,1.5805414915084839,0.8125736713409424,5.337313720924469,11.939098358154297,1.799127221107483,1.7046418190002441,5.877471754111438e-39,1.0716575384140015,5.877471754111438e-39,0.7058320641517639,2.8933379650115967,0.922635555267334,1.580614686012268,5.030121803283691,2.1261634826660156,0.844294548034668
993,17.19,979.71,73.21,16.68,979.99,87.87,1033.0,3102.0,115.0,10.225178718566895,4.003100872039795,1.5805414915084839,0.8125736713409424,5.904892444610596,11.939098358154297,1.799127221107483,1.7046418190002441,5.877471754111438e-39,1.0716575384140015,5.877471754111438e-39,0.7058320641517639,2.8933379650115967,0.922635555267334,1.580614686012268,5.030121803283691,2.1261634826660156,0.844294548034668
8038,12.88,986.42,62.95,12.38,987.61,73.1,1814.0,4088.0,115.0,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,1.6871120929718018,3.256117820739746,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
13897,13.542032468250483,1001.225508514634,49.31053477636669,13.01310202098386,1001.5557759028172,41.543369409167205,318.7593506349903,1488.8395670899936,115.02673881833441,10.225178718566895,2.0015504360198975,1.5805414915084839,1.6251473426818848,5.904892444610596,11.939098358154297,2.698690891265869,2.1308023929595947,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.7058320641517639,1.928891897201538,0.922635555267334,1.580614686012268,6.467299461364746,2.1261634826660156,0.844294548034668
1911,15.46,987.03,71.65,15.12,987.48,62.59,1750.0,3611.0,118.0,2.27226185798645,1.0007752180099487,0.7902707457542419,0.8125736713409424,4.217780113220215,8.68298053741455,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,0.35291603207588196,0.964445948600769,5.877471754111438e-39,5.877471754111438e-39,0.7185888290405273,2.1261634826660156,0.844294548034668
20964,14.107798940154396,980.5994710400878,60.554308265969944,13.517798940154396,981.5274463002129,59.43629177272004,944.0,3146.400824662495,113.0,1.136130928993225,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,5.426862716674805,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.7185888290405273,3.1892452239990234,1.688589096069336
23974,15.190541985374015,1004.0032518306901,72.025472904809,14.938331570401301,1004.0995323839871,54.08641871442699,1010.9245484134833,3172.075451586517,115.2964930837881,1.809840889786446,1.2974981485764312,0.7902707457542419,0.8125736713409424,5.061336517333984,10.85372543334961,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,0.1046371626684399,0.28595155344758594,5.877471754111438e-39,0.23432066126827208,1.1447020648363455,2.1261634826660156,0.844294548034668
5496,13.11,984.2,54.08,12.61,984.56,47.34,339.0,2262.0,115.0,11.361309051513672,2.0015504360198975,1.5805414915084839,0.8125736713409424,5.904892444610596,9.768353462219238,2.698690891265869,2.1308023929595947,5.877471754111438e-39,1.0716575384140015,5.877471754111438e-39,0.7058320641517639,1.928891897201538,0.922635555267334,1.580614686012268,6.467299461364746,2.1261634826660156,0.844294548034668
19819,16.293276438447766,1002.0149146576716,71.32163821922387,15.576552876895535,1002.1040955480597,72.20296938280592,494.83617807761163,1746.0,112.0,9.0890474319458,3.0023257732391357,0.7902707457542419,0.8125736713409424,5.904892444610596,13.024471282958984,1.799127221107483,1.278481364250183,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,5.877471754111438e-39,1.580614686012268,4.311532974243164,2.6577043533325195,0.844294548034668
6671,15.2,984.88,59.67,14.56,985.85,57.64,942.0,3215.0,113.0,5.877471754111438e-39,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,5.426862716674805,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.7185888290405273,3.1892452239990234,1.688589096069336
17168,16.302699290277992,1002.029048935417,71.3104755322915,15.608097870833978,1002.119048935417,72.08078333923359,494.04755322915054,1746.31748225695,112.0,9.0890474319458,3.0023257732391357,0.7902707457542419,0.8125736713409424,5.904892444610596,13.024471282958984,1.799127221107483,1.278481364250183,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,5.877471754111438e-39,1.580614686012268,4.311532974243164,2.6577043533325195,0.844294548034668
21000,15.82789462785529,974.0918555810905,61.796526989305576,15.608242678731603,974.9751129345044,59.64634546579873,1011.4745103081648,3184.823039625384,112.7828431057397,1.136130928993225,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,5.426862716674805,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.7185888290405273,3.1892452239990234,1.688589096069336
18296,15.088607314487744,985.3282280506478,52.768417682567744,14.499240241460647,985.4350634157831,35.496962196701936,516.2848171378064,2543.620243816258,114.0,4.5445237159729,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,8.68298053741455,0.8995636105537415,0.8523209095001221,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,0.964445948600769,5.877471754111438e-39,0.790307343006134,2.8743553161621094,2.1261634826660156,0.844294548034668
12899,14.634318272542046,1001.1633178733571,63.01118192705046,14.254318272542047,1001.5107724913908,51.447589765970214,411.3136345491591,2733.0,114.31363454915906,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,0.8125736713409424,5.061336517333984,13.024471282958984,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
18539,17.334993736177665,1003.2516771063705,71.68721317447886,17.04387148938241,1003.4600125276447,71.56006263822333,500.05548595752964,1878.0,112.0,9.152086764263352,3.0023257732391357,0.7902707457542419,0.8125736713409424,5.904892444610596,13.024471282958984,1.8240837935990686,1.7046418190002441,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,0.922635555267334,1.580614686012268,5.030121803283691,2.6577043533325195,0.844294548034668
9868,10.66,998.55,54.61,10.07,999.01,45.58,1587.0,3502.0,117.0,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.8435560464859009,1.0853725671768188,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,1.0630817413330078,0.844294548034668
7171,21.86,1016.68,59.46,21.95,1017.04,41.25,1497.0,3544.0,109.0,1.136130928993225,1.0007752180099487,5.877471754111438e-39,5.877471754111438e-39,2.530668258666992,4.341490268707275,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.7185888290405273,3.1892452239990234,1.688589096069336
12317,14.995158346656932,1009.367107643113,60.61514430763614,14.707086584581688,1009.6051723856777,54.77161856412128,391.19352574351484,2649.161154461089,115.0,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,0.8125736713409424,5.061336517333984,13.024471282958984,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
26704,12.449707090194208,988.7210984117718,62.91991212705826,11.89969244470392,989.9010984117717,69.57772994900512,1726.001464549029,3994.0102518432027,115.00146454902895,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,1.6871120929718018,3.256117820739746,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
4997,15.93,1002.78,62.95,15.54,1003.17,62.67,409.0,2777.0,114.0,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,0.8125736713409424,5.061336517333984,13.024471282958984,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
23799,14.660938415147854,983.7267406792224,57.3534813584447,14.067679094370202,984.5044197735925,52.90834520737134,811.11604528149,3029.441977359255,113.0,5.877471754111438e-39,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,6.512235641479492,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,3.1892452239990234,1.688589096069336
21091,20.729816029356073,988.0667610700431,50.87558828494133,20.129996215219105,988.1175722218252,34.90045834961778,700.9819814136965,2745.216223035641,111.05405575891031,10.1228213461426,1.9835178813838437,0.7902707457542419,0.8125736713409424,4.217780113220215,7.578051212321945,1.7829183565552884,1.696963010067218,5.877471754111438e-39,1.0652209530834598,5.877471754111438e-39,0.6994730161699378,1.9115139446416745,0.922635555267334,1.5663744649460716,4.285637064577658,2.667281968384428,0.8595075422139524
22174,13.816419745139743,973.542309404653,58.407218583660935,13.262425552533784,974.414321019441,60.791386998088164,847.7603484436426,3046.2396515563573,113.68046459152337,5.877471754111438e-39,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,6.512235641479492,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,3.1892452239990234,1.688589096069336
22205,14.105186392008996,983.5103727840179,57.64206297485329,13.6,984.2317481005869,57.202866452640826,758.8624683431142,2897.793702514671,113.06876582844292,0.07812698455184663,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,6.512235641479492,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.04941435613880163,3.1892452239990234,1.688589096069336
16718,21.64048185691432,981.6475300426057,56.299819156754346,21.892951814308567,981.9675300426057,36.214096371382865,590.4096371382864,2770.524092845716,110.0,9.0890474319458,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,8.68298053741455,1.799127221107483,1.7046418190002441,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,0.922635555267334,1.580614686012268,4.81800772452979,2.1261634826660156,0.844294548034668
3747,14.69,984.47,72.67,14.44,984.52,53.36,2506.0,4006.0,113.0,1.136130928993225,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,1.0853725671768188,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,1.928891897201538,0.922635555267334,0.790307343006134,1.4371776580810547,1.0630817413330078,0.844294548034668
15118,16.033498828489304,1008.0257525382732,60.93974785223039,15.781245118705431,1008.3540031240285,59.26352225870323,416.2001562014262,2715.825058575535,115.0,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,0.8125736713409424,5.061336517333984,13.024471282958984,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
7814,12.79,993.58,59.89,12.26,994.58,63.92,1661.0,3691.0,116.0,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,5.877471754111438e-39,2.530668258666992,5.426862716674805,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
12713,15.523610994270108,1008.7195726136216,61.05215872183868,15.381282159135285,1008.9759616193514,55.701430482484895,398.4038380648536,2678.8717840864715,115.0,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,0.8125736713409424,5.061336517333984,13.024471282958984,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
19220,20.125508120170455,1003.0070257428977,71.77702574289773,19.862533863068183,1003.1392411886363,60.14315722215909,630.1456634375,2564.778455426136,111.74051485795455,17.336772765561662,6.0046515464782715,1.5805414915084839,1.6251473426818848,5.904892444610596,13.024471282958984,3.148472547531128,2.556962728500366,5.877471754111438e-39,1.164350587318453,0.9708853363990784,0.7058320641517639,3.857783794403076,0.922635555267334,2.575995086316035,8.090940243821654,2.6577043533325195,0.844294548034668
22973,13.301321699585104,976.2755369876271,58.97358421848356,12.777335925688465,977.1232492410409,63.97987841410772,844.2028452206721,3080.6273520482832,114.0,5.877471754111438e-39,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,6.512235641479492,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,3.1892452239990234,1.688589096069336
12661,17.465505247628755,1005.8058710642783,70.7486236880928,17.26275262381438,1005.9117421285569,63.14789205479346,510.1376311907189,1420.4128935721567,111.0,13.477204522965218,3.0023257732391357,1.5805414915084839,1.6251473426818848,6.632348765178153,13.024471282958984,2.698690891265869,2.1308023929595947,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.7058320641517639,2.8933379650115967,0.922635555267334,2.370922088623047,7.805576883267663,2.6577043533325195,0.844294548034668
11322,14.633191104523242,1001.1660296515893,63.00758813936432,14.26439703484108,1001.5092207561124,51.3956770941319,411.56029651589193,2736.3617790953513,114.5602965158919,5.877471754111438e-39,1.0007752180099487,5.877471754111438e-39,0.8125736713409424,5.061336517333984,13.024471282958984,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
23502,14.79289073933949,990.596830160918,56.0292121156843,14.269996339636162,991.2702516470138,49.34079154467954,713.6841142009516,2831.289439970333,113.81579428995242,5.877471754111438e-39,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,6.512235641479492,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,3.1892452239990234,1.688589096069336
22022,14.990624312119797,991.5806820683201,55.96267051708002,14.433294829199816,992.18801155124,48.97869361956013,721.397689751989,2906.9317931679925,113.73294829199816,5.877471754111438e-39,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,6.512235641479492,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,3.1892452239990234,1.688589096069336
18438,19.195101140163903,1004.5248047274702,72.68452233037216,19.164912875431934,1004.8261506117856,64.74400962175471,584.0672942157732,2467.5289404895875,113.0,16.659688385881033,4.869183442336501,1.5805414915084839,1.570465834711019,6.691681937300265,13.024471282958984,3.057669411982171,2.4996064613084266,5.877471754111438e-39,1.0716575384140015,0.9055503690803705,0.7058320641517639,3.792882168658411,0.922635555267334,2.370922088623047,7.807763376018424,2.6577043533325195,0.844294548034668
12073,12.780518096585118,981.4545847868247,52.16948190341488,12.312888572438839,981.9045847868248,63.54718951000254,362.7111427561161,1931.948190341488,115.0,11.361309051513672,2.0015504360198975,1.5805414915084839,1.6251473426818848,5.904892444610596,10.85372543334961,2.698690891265869,2.1308023929595947,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.7058320641517639,1.928891897201538,0.922635555267334,1.580614686012268,6.467299461364746,2.1261634826660156,0.844294548034668
16471,16.733625772055433,1002.5503002058814,71.08697463970746,15.967274845588914,1002.5881754632333,70.16152433088529,500.51501029407245,1722.2725154411087,111.75750514703621,9.0890474319458,3.0023257732391357,0.7902707457542419,0.8125736713409424,5.904892444610596,13.024471282958984,1.799127221107483,1.6013001021866478,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,0.6989011819536206,1.580614686012268,4.855867710844089,2.6577043533325195,0.844294548034668
18319,13.695938841807143,986.4068029560158,52.56111664648878,13.155938841807144,986.5236557304306,36.82644734665255,463.31472255852043,2478.4822195318366,111.94416767556122,3.7659589014580233,1.3157417551258548,0.7902707457542419,0.8125736713409424,5.061336517333984,8.68298053741455,1.0411201004658674,0.8523209095001221,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,0.964445948600769,5.877471754111438e-39,0.790307343006134,2.381922601921398,2.2934513854403407,0.844294548034668
21156,14.550511788538389,971.4144359897513,57.49691126937144,14.046544017695457,972.0613320406751,55.43582820897936,839.2327961807156,2968.0775987269053,113.76720381928448,0.08816231368746963,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.439683051973584,6.596459161659727,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.055761578301826376,3.1479983291372338,1.6230729140088642
5797,11.16,994.63,51.35,10.52,994.75,37.93,477.0,2251.0,113.0,6.81678581237793,2.0015504360198975,0.7902707457542419,0.8125736713409424,5.061336517333984,8.68298053741455,1.3493454456329346,1.278481364250183,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,0.922635555267334,1.580614686012268,3.5929441452026367,2.6577043533325195,0.844294548034668
16852,17.321819591114824,1003.0904962521223,72.48942103919073,17.071695528084266,1003.3206203151528,74.77702248726665,515.0496252122225,2139.0206771717594,113.0,9.0890474319458,3.0023257732391357,0.7902707457542419,0.8125736713409424,5.904892444610596,13.024471282958984,1.799127221107483,1.278481364250183,5.877471754111438e-39,0.7144383192062378,5.877471754111438e-39,0.35291603207588196,1.928891897201538,5.877471754111438e-39,1.580614686012268,4.311532974243164,2.6577043533325195,0.844294548034668
22904,14.147862452182276,978.5489842466019,60.37546031099449,13.61634922251377,979.4377673207731,62.641513229668504,932.5756614834252,3198.0,113.0,0.48210411304380063,1.0007752180099487,0.7902707457542419,0.8125736713409424,3.3742241859436035,5.426862716674805,0.4497818052768707,0.42616045475006104,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.7185888290405273,3.1892452239990234,1.688589096069336
8051,12.57,988.07,62.86,12.0,989.28,70.88,1732.0,4000.0,116.0,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,1.6871120929718018,3.256117820739746,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,0.3572191596031189,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,5.877471754111438e-39,2.1261634826660156,0.844294548034668
19360,19.201972376672227,1002.1529758295882,71.61632067264144,18.899296502229635,1002.2546482511148,62.483610269039126,605.2341390137267,2590.167242152662,112.03344843053239,18.1780948638916,6.0046515464782715,1.5805414915084839,1.6251473426818848,6.748448371887207,13.024471282958984,3.148472547531128,2.983123302459717,5.877471754111438e-39,1.4288766384124756,0.9708853363990784,0.7176365525312622,3.857783794403076,0.922635555267334,3.161229372024536,8.623065948486328,2.6577043533325195,0.844294548034668
